subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response,phase,fixation_x_mean,fixation_x_max,fixation_y_mean,fixation_y_max,pupil_avg_mean,pupil_avg_max,fixation_duration_mean,saccade_amplitude_mean,saccade_amplitude_max,saccade_velocity_mean,saccade_velocity_max,saccade_duration_mean
SV019,L,1,2,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,2,3,0,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,3,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,4,2,3,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,5,3,2,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,6,3,0,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,7,3,3,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,8,3,0,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,9,2,0,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,10,3,3,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,11,3,2,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,12,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,13,3,2,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,14,2,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,15,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,16,3,3,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,17,2,3,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,18,3,3,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,19,3,2,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,20,2,3,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,21,2,3,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,22,2,3,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,23,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,24,3,2,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,25,3,3,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,26,2,0,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,27,2,2,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,28,2,0,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,29,3,0,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,30,3,2,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,31,3,3,1,1,2,Fixation,,,,,,,,,,,,
SV019,L,32,3,3,0,1,2,Fixation,,,,,,,,,,,,
SV019,L,33,3,3,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,34,3,3,0,0,2,Fixation,,,,,,,,,,,,
SV019,L,35,2,2,1,0,2,Fixation,,,,,,,,,,,,
SV019,L,36,2,0,1,1,2,Fixation,,,,,,,,,,,,
